labels,features
Aechmea,0.047826131184895836,0.028050740559895832,0.037668863932291664,0.055938720703125,0.06837972005208333,0.023890177408854168,0.004704793294270833,0.0012410481770833333,0.0011545817057291667,0.06447855631510417,0.06592305501302083,0.059453328450520836,0.043919881184895836,0.0413665771484375,0.038289388020833336,0.0267486572265625,0.020894368489583332,0.014918009440104166,0.008722941080729166,0.013097127278645834,0.062225341796875,0.0374298095703125,0.028325398763020832,0.025456746419270832,0.026885986328125,0.029500325520833332,0.028940836588541668,0.038401285807291664,0.035593668619791664,0.020573933919270832
Aechmea,0.031712849934895836,0.030543009440104168,0.069915771484375,0.072998046875,0.061686197916666664,0.020014444986979168,0.00201416015625,0.0007069905598958334,0.0007375081380208334,0.043004353841145836,0.060231526692708336,0.06595865885416667,0.053410847981770836,0.0435638427734375,0.0416412353515625,0.024943033854166668,0.0152587890625,0.010747273763020834,0.005589803059895833,0.011988321940104166,0.055231730143229164,0.0369110107421875,0.0344390869140625,0.035349527994791664,0.033966064453125,0.036285400390625,0.028010050455729168,0.028996785481770832,0.029215494791666668,0.014928181966145834
Aechmea,0.06588236490885417,0.06887308756510417,0.072296142578125,0.0146484375,0.006398518880208333,0.0027313232421875,0.006785074869791667,0.004170735677083333,0.017832438151041668,0.0737152099609375,0.057830810546875,0.062469482421875,0.057332356770833336,0.047149658203125,0.0409393310546875,0.0296173095703125,0.019175211588541668,0.010579427083333334,0.004694620768229167,0.0035451253255208335,0.043879191080729164,0.0691680908203125,0.053349812825520836,0.034535725911458336,0.025477091471354168,0.021753946940104168,0.016103108723958332,0.017262776692708332,0.022699991861979168,0.029103597005208332
Aechmea,0.0130462646484375,0.0264892578125,0.08046976725260417,0.06792195638020833,0.018666585286458332,0.0010274251302083333,0.0015513102213541667,0.0007680257161458334,0.00030517578125,0.12308756510416667,0.017084757486979168,0.062286376953125,0.07495625813802083,0.061574300130208336,0.04150390625,0.033050537109375,0.0265960693359375,0.011189778645833334,0.0025838216145833335,0.0025075276692708335,0.011713663736979166,0.016489664713541668,0.029332478841145832,0.0560455322265625,0.052744547526041664,0.043284098307291664,0.022389729817708332,0.037953694661458336,0.047688802083333336,0.015691121419270832
Aechmea,0.0568389892578125,0.06783040364583333,0.031667073567708336,0.0183258056640625,0.020528157552083332,0.027140299479166668,0.004796346028645833,0.0016733805338541667,0.0019480387369791667,0.1025848388671875,0.0933990478515625,0.0482025146484375,0.047276814778645836,0.042256673177083336,0.028544108072916668,0.024129231770833332,0.019587198893229168,0.01129150390625,0.005711873372395833,0.012934366861979166,0.0012563069661458333,0.012237548828125,0.021514892578125,0.025761922200520832,0.027242024739583332,0.023223876953125,0.031606038411458336,0.035349527994791664,0.034566243489583336,0.120574951171875
Aechmea,0.015055338541666666,0.034189860026041664,0.16203816731770834,0.025385538736979168,0.006261189778645833,0.0035807291666666665,0.0017954508463541667,0.006571451822916667,0.010040283203125,0.06841532389322917,0.012934366861979166,0.021662394205729168,0.029118855794270832,0.0472259521484375,0.057200113932291664,0.04119873046875,0.033315022786458336,0.029073079427083332,0.026952107747395832,0.0346527099609375,0.016932169596354168,0.01702880859375,0.028065999348958332,0.050318400065104164,0.06415812174479167,0.051767985026041664,0.0247955322265625,0.020802815755208332,0.025065104166666668,0.034398396809895836
Aechmea,0.014862060546875,0.0298309326171875,0.119110107421875,0.016489664713541668,0.003326416015625,0.0021464029947916665,0.002166748046875,0.0091094970703125,0.028411865234375,0.107879638671875,0.014200846354166666,0.041539510091145836,0.048105875651041664,0.051661173502604164,0.047266642252604164,0.044525146484375,0.037836710611979164,0.025644938151041668,0.011784871419270834,0.010767618815104166,0.006464640299479167,0.016347249348958332,0.028208414713541668,0.0485382080078125,0.047342936197916664,0.044779459635416664,0.047373453776041664,0.049296061197916664,0.035252888997395836,0.009730021158854166
Aechmea,0.017705281575520832,0.027867635091145832,0.0951995849609375,0.040690104166666664,0.006215413411458333,0.0014801025390625,0.0026397705078125,0.003662109375,0.00946044921875,0.12841288248697916,0.043935139973958336,0.046595255533854164,0.049855550130208336,0.05267333984375,0.0463104248046875,0.036585489908854164,0.0261993408203125,0.0156097412109375,0.009043375651041666,0.006525675455729167,0.013402303059895834,0.042729695638020836,0.0344085693359375,0.0410614013671875,0.040613810221354164,0.029266357421875,0.025812784830729168,0.023773193359375,0.029836018880208332,0.05242919921875
Aechmea,0.034261067708333336,0.01177978515625,0.09978739420572917,0.030909220377604168,0.015736897786458332,0.022013346354166668,0.004892985026041667,0.0028584798177083335,0.020579020182291668,0.09051513671875,0.0352783203125,0.061670939127604164,0.06493631998697917,0.040679931640625,0.029937744140625,0.025258382161458332,0.022816975911458332,0.0224456787109375,0.016845703125,0.013463338216145834,0.013768513997395834,0.0131683349609375,0.017817179361979168,0.026941935221354168,0.0308380126953125,0.048711140950520836,0.043182373046875,0.034937540690104164,0.0243988037109375,0.07956949869791667
Aechmea,0.056879679361979164,0.048243204752604164,0.043004353841145836,0.026758829752604168,0.018742879231770832,0.020151774088541668,0.011469523111979166,0.00244140625,0.002899169921875,0.10274251302083333,0.1053619384765625,0.09879557291666667,0.0345458984375,0.029449462890625,0.031260172526041664,0.020604451497395832,0.008931477864583334,0.0026702880859375,0.0006459554036458334,0.001068115234375,0.006169637044270833,0.011327107747395834,0.0271148681640625,0.050740559895833336,0.048528035481770836,0.042327880859375,0.0400543212890625,0.037251790364583336,0.0382537841796875,0.031565348307291664
